192.168.50.255 50,50,50,50,50
239.255.255.250 123,123,125,125,123
239.255.255.250 123,123,125,125,123
239.255.255.250 123,123,125,123,125
239.255.255.250 123,123,125,125,123
239.255.255.250 123,123,125,125,123
239.255.255.250 123,123,125,125,123
239.255.255.250 123,123,125,125,123
239.255.255.250 123,123,125,125,123
239.255.255.250 123,123,125,125,123
239.255.255.250 123,125,123,123,125
239.255.255.250 123,123,125,125,123
239.255.255.250 123,123,125,125,123
239.255.255.250 123,123,125,125,123
239.255.255.250 123,123,125,125,123
239.255.255.250 123,123,125,125,123
239.255.255.250 123,123,125,125,123
239.255.255.250 123,123,125,125,123
239.255.255.250 123,123,125,125,123
239.255.255.250 123,123,125,125,123
239.255.255.250 123,123,125,125,123
239.255.255.250 123,123,125,125,123
239.255.255.250 123,123,125,125,123
239.255.255.250 123,123,125,125,123
239.255.255.250 123,123,125,125,123
239.255.255.250 123,123,125,125,123
239.255.255.250 123,123,125,125,123
239.255.255.250 123,123,125,125,123
239.255.255.250 123,123,125,125,123
239.255.255.250 123,123,125,125,123
239.255.255.250 123,125,123,123,125
239.255.255.250 123,123,125,125,123
239.255.255.250 123,123,125,125,123
239.255.255.250 123,123,125,125,123
239.255.255.250 123,123,125,125,123
239.255.255.250 123,123,125,125,123
239.255.255.250 123,123,125,125,123
239.255.255.250 123,123,125,125,123
239.255.255.250 123,123,125,125,123
239.255.255.250 123,123,125,125,123
239.255.255.250 123,123,125,125,123
239.255.255.250 123,123,125,125,123
239.255.255.250 123,123,125,125,123
239.255.255.250 123,123,125,125,123
239.255.255.250 123,123,125,125,123
239.255.255.250 123,123,125,125,123
239.255.255.250 123,123,125,125,123
239.255.255.250 123,125,123,123,125
239.255.255.250 123,123,125,125,123
239.255.255.250 123,123,125,125,123
239.255.255.250 123,123,125,125,123
239.255.255.250 123,123,125,125,123
239.255.255.250 123,123,125,125,123
239.255.255.250 123,123,125,125,123
239.255.255.250 123,123,125,125,123
239.255.255.250 123,125,123,123,125
239.255.255.250 123,123,125,125,123
239.255.255.250 123,123,125,125,123
239.255.255.250 123,123,125,125,123
239.255.255.250 123,123,125,125,123
239.255.255.250 123,123,125,125,123
